metric,area,comp,suff
mae,0.05,8.632475,26.498248
mae,0.075,11.17617,25.003458
mae,0.1,12.388562,24.242852
mae,0.15,14.656597,22.778491
mse,0.05,6.216636,40.193887
mse,0.075,9.434744,36.230922
mse,0.1,11.166594,34.319755
mse,0.15,14.765622,30.77478
